"loss_pre : 10.666340827941895, loss_aft : 0.05567707493901253, dif : -10.610663753002882"
-0.49612516,-0.004909076,-0.58542603,0.22374742
-0.38843575,-0.096416265,-0.7106478,0.08248515
-0.3559445,-0.13909529,-0.5053718,0.2436331
-0.59632504,-0.039180867,-0.4586574,0.17778026
-0.48653242,0.032323547,-0.487137,0.23877066
-0.5918632,0.03369709,-0.5501232,0.21848266
-0.55053777,-0.033578776,-0.7856156,0.12853591
-0.49216226,-0.14241162,-0.7320308,0.090552
-0.34448656,-0.058263678,-0.37860072,0.26791212
-0.36974669,0.05854818,-0.68787235,0.13212869
-0.5755819,-0.037185755,-0.6822944,0.2600213
-0.31949055,-0.12322098,-0.4956303,0.2001286
0.657266,12.545517,-1.5615442,0.33112425
0.9940989,1.5388385,0.8534689,-8.982353
4.2019725,-2.0859709,1.9608905,-9.885019
0.9291737,4.368556,6.091282,-8.989864
1.1380339,1.1154127,2.8689783,-10.132398
6.6124845,-8.369257,-9.58664,-11.221503
-0.6001211,0.008006074,-0.751945,0.1360913
-0.5993905,0.14207414,-0.57363486,0.20594512
-0.39772272,0.050323013,-0.5897174,0.105003305
0.72036475,10.201103,3.7830806,-0.94902694
0.7782975,2.055365,-4.084675,-5.5619917
-0.49993855,1.29666,-1.0291418,2.5539315
-1.3002496,-8.674224,1.8074781,-0.27118465
3.1155038,2.9344845,-9.012925,6.2849917
-0.5588942,-0.020372014,-0.62424946,0.21527398
-0.5161057,0.030393854,-0.5194674,0.22256982
0.30682096,-1.1236142,-10.430379,-0.44844505
-0.35413197,0.08841253,-0.5933808,0.101326555
-9.305457,-3.118895,-7.5750337,9.891622
-0.34455982,0.03388022,-0.521849,0.083912365
-8.587663,1.0043441,-7.485601,3.6901124
-0.8024161,0.05130124,-0.70087093,0.4047481
-11.329978,-1.2279062,-9.693974,1.8267455
-0.42314547,0.018033853,-0.49554,0.13206613
-0.5526654,-0.10091909,-0.59075665,0.19975318
-11.608133,3.0777209,-3.0350146,1.8350546
-0.6770591,-0.18246303,-0.6228841,0.3703862
-8.02603,3.4098492,-5.812471,10.341976
-0.45302674,-0.027291529,-0.54902697,0.067180716
-9.595797,0.7035327,-9.790495,3.5046968
-0.53958714,0.17322482,-0.71871877,0.1948274
-10.263769,1.6746825,-10.417957,2.4319892
-0.4106354,-0.06673312,-0.56699365,0.008899182
-0.60312057,0.13051665,-0.6512682,0.25382876
-10.407907,2.4110856,-7.164471,2.2664385
-0.48265585,0.0075214487,-0.5773807,0.15159288
-7.989549,0.11331186,-10.279621,3.1801233
-0.45005664,-0.038108464,-0.65548533,0.22697665
-3.945353,0.87653136,-10.46548,-1.3024913
-0.47497532,-0.031833258,-0.79344195,0.024326298
-10.204053,2.4205182,-11.252965,3.0756183
-0.5786645,0.014581421,-0.6952323,0.12288345
-7.3500648,0.17351301,0.3856628,-8.350743
1.8573806,2.6843698,-10.213624,0.7967802
-0.30192474,-0.17286293,-0.5359039,0.24714553
-10.844329,0.4099048,-11.167422,2.3342612
-0.5590964,0.09656336,-0.6849428,0.24511838
-7.2673173,2.0554495,-10.358823,1.248217
-0.42031345,-0.09210484,-0.57502794,0.16527458
-9.920937,4.019074,3.751415,1.1884222
2.879872,1.4923227,-9.54086,-10.674842
-8.344169,1.3058666,2.772891,2.683191
-0.63808113,0.9733398,0.90029746,1.7757516
3.635144,1.0120448,1.6807405,-10.545726
0.9740312,0.9486248,0.18065265,1.2695427
0.56717336,1.4657986,1.4706174,-10.076107
2.0803363,1.244051,2.7645257,0.8048131
2.5891423,2.9323435,4.139509,-10.501049
1.4567575,1.4729351,1.5390357,2.492077
3.9041007,3.506418,-9.645149,3.294124
-8.708915,-5.3656144,-0.39537185,0.27869093
0.5472909,-9.785493,0.106450975,2.1002765
0.9454859,-9.427613,1.1113397,0.1786147
1.1210095,-9.320052,1.3478458,0.6281712
0.9796846,-9.748086,1.2434964,0.06530022
1.3192925,-9.653416,3.833301,1.2381113
1.2259116,-9.881099,1.1227982,1.0319138
3.6619995,-10.379287,3.9227486,3.8969839
1.3474228,-10.179866,-10.798167,-0.51323575
-0.45772204,0.01734753,-0.31627837,0.13885073
-0.68308324,0.061958842,-0.5810009,0.025489405
-0.46256748,0.005269153,-0.46083003,0.25578076
-0.56950474,0.04751364,-0.5647186,0.25002444
0.086736515,-0.892744,2.3230865,1.4423004
-0.58036625,-0.020641794,-0.56440717,0.27528605
-0.46579036,0.06924575,-0.47808182,0.25153136
-0.54606646,-0.012656102,-0.5818961,0.09482924
-0.4620601,-0.013639515,-0.4724328,0.23966724
